age,education,black,hispanic,married,nodegree,re74,re75,t,y,y0,y1,ite
37.0,11.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11176.008,11176.008
22.0,9.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1037.6093,1037.6093,2403.9917,1366.3824
30.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1667.9791,752.4079,1667.9791,915.5712
27.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9642.91,9642.91
33.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1052.1821,1052.1821,2441.719,1389.5369
22.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,15170.68,15170.68,3227.5571,-11943.123
23.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,929.77747,929.77747,0.0,-929.77747
32.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2887.1628,0.0,2887.1628,2887.1628
22.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,473.03104,473.03104,3674.0386,3201.0076
33.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8585.309,8585.309
19.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2531.5266,2531.5266
21.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,316.44934,0.0,-316.44934
27.0,10.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,2824.7253,0.0,2824.7253,2824.7253
17.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1929.0955,1929.0955,7178.676,5249.58
19.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5878.344,5878.344,0.0,-5878.344
27.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3559.0847,0.0,3559.0847,3559.0847
23.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
40.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2176.8328,2176.8328
26.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6828.9985,0.0,6828.9985,6828.9985
23.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
41.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3402.0508,3402.0508
38.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9615.95,9615.95
24.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5470.8643,5470.8643,0.0,-5470.8643
18.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6941.015,6941.015,1187.5586,-5753.4565
29.0,11.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
25.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,16139.626,16139.626,0.0,-16139.626
27.0,10.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11892.436,11892.436
17.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3706.7046,3706.7046,3872.4846,165.78003
24.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,22105.121,22105.121
17.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9244.606,9244.606
48.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1787.4333,1787.4333
