age,education,black,hispanic,married,nodegree,re74,re75,t,y,y0,y1,ite
37.0,11.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,11081.382,11081.382,0.0,-11081.382
22.0,9.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,9561.444,6877.699,9561.444,2683.745
30.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1156.5287,1156.5287
27.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,6539.192,0.0,6539.192,6539.192
33.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,17204.2,17204.2,0.0,-17204.2
22.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10876.179,10876.179
23.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3412.403,3412.403
32.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11540.078,11540.078
22.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12823.228,12823.228
33.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14079.44,14079.44
19.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,33598.406,0.0,-33598.406
18.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,13931.745,13931.745,4450.97,-9480.775
27.0,10.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7021.2065,7021.2065
17.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
27.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3956.2952,3956.2952,7574.4326,3618.1375
40.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3055.054,3055.054,2905.6501,-149.40381
26.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,13647.624,1336.7744,13647.624,12310.85
23.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,9007.496,0.0,-9007.496
41.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12737.441,12737.441,7188.73,-5548.7114
38.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5375.966,5375.966
29.0,11.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,4647.8735,0.0,4647.8735,4647.8735
25.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,92230.66,92230.66,0.0,-92230.66
27.0,10.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,9668.016,0.0,9668.016,9668.016
17.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3145.0613,3145.0613
24.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,11780.653,11780.653,0.0,-11780.653
17.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,12685.823,12685.823,0.0,-12685.823
48.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8322.69,8322.69
25.0,11.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,18253.938,18253.938,10421.857,-7832.08
20.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9373.009,9373.009,0.0,-9373.009
25.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
42.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20217.986,20217.986
25.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1304.2643,1304.2643
23.0,12.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46.0,8.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9338.398,9338.398
24.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3967.238,0.0,3967.238,3967.238
21.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17850.252,17850.252,26628.844,8778.592
19.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3508.6262,3508.6262,1495.3104,-2013.3158
17.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3880.3713,12335.046,3880.3713,-8454.675
18.0,8.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8146.258,8146.258
20.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,10988.824,10988.824,383.95755,-10604.866
25.0,11.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3338.158,3338.158,0.0,-3338.158
17.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3333.6538,3333.6538,52154.73,48821.08
23.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8103.5396,8103.5396,0.0,-8103.5396
28.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,64472.957,64472.957
31.0,11.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,5094.8506,9207.539,5094.8506,-4112.6885
18.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,10120.66,0.0,10120.66,10120.66
25.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,11.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,10303.467,0.0,10303.467,10303.467
17.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,11705.742,8405.832,11705.742,3299.9102
37.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10527.886,10527.886
41.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,13468.56,13468.56
42.0,14.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,9654.601,0.0,-9654.601
22.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8834.424,8834.424,0.0,-8834.424
17.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,8900.676,8900.676,15455.187,6554.5107
29.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20407.771,20407.771
35.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,12622.124,12622.124,9954.399,-2667.7246
27.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,9559.989,0.0,-9559.989
29.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,12846.797,12846.797,713.0553,-12133.741
27.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,5507.456,0.0,5507.456,5507.456
23.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,13144.065,14609.212,13144.065,-1465.1465
45.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7491.361,7491.361
29.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,13869.702,0.0,13869.702,13869.702
27.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10484.081,7349.916,10484.081,3134.165
18.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
25.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6869.5156,6869.5156,5975.7827,-893.7329
28.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2505.9087,2505.9087
21.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,11469.299,11469.299,3794.2214,-7675.077
40.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12313.786,12313.786
25.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4860.5728,0.0,-4860.5728
18.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12130.1455,12130.1455
38.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,11705.357,9572.715,11705.357,2132.6426
27.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2791.2625,2791.2625
38.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,12881.418,12881.418,5426.2817,-7455.136
23.0,8.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
26.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6225.716,6225.716,9110.865,2885.1494
21.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5442.4683,5442.4683
25.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
31.0,11.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,90515.92,90515.92,0.0,-90515.92
17.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2991.0637,2991.0637
25.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3192.342,3192.342,1026.2937,-2166.0483
21.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14831.622,14831.622,12468.16,-2363.462
44.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3673.333,0.0,3673.333,3673.333
25.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2394.9016,2394.9016
18.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1392.589,6675.556,1392.589,-5282.9673
42.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10756.8125,10756.8125
25.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,6874.6494,0.0,-6874.6494
