age,education,black,hispanic,married,nodegree,re74,re75,t,y,y0,y1,ite
37.0,11.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1900.994,1900.994
22.0,9.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,6132.063,2464.1985,6132.063,3667.8645
30.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1268.8446,1268.8446,4429.587,3160.7422
27.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,8978.601,8978.601,4531.363,-4447.238
33.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2302.2449,2302.2449,1122.2476,-1179.9973
23.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9904.367,9904.367,22404.22,12499.854
32.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,291.08487,0.0,-291.08487
22.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.412906,10.412906,2123.4343,2113.0215
33.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,803.0722,803.0722
19.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,8237.473,8237.473,12347.147,4109.675
21.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2293.3877,3382.6555,2293.3877,-1089.2678
18.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7076.698,7076.698,4917.203,-2159.495
27.0,10.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3453.6099,3453.6099
17.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2495.763,2495.763
19.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3679.3328,4346.266,3679.3328,-666.93335
27.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28347.018,28347.018
23.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4247.6235,4247.6235,0.0,-4247.6235
40.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11750.3545,11750.3545
26.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3603.2305,0.0,3603.2305,3603.2305
23.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,9504.148,4861.2627,9504.148,4642.8857
41.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3016.714,3016.714
24.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2255.5193,872.5164,2255.5193,1383.0029
18.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5458.344,5458.344
29.0,11.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1219.7225,1219.7225
25.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,13492.284,13492.284,2455.8079,-11036.477
27.0,10.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,8106.47,14832.864,8106.47,-6726.394
17.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6714.899,6714.899,1708.8345,-5006.0645
24.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1450.549,0.0,-1450.549
17.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,10283.1455,0.0,-10283.1455
48.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,11.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,824.4153,0.0,824.4153,824.4153
20.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12817.932,12817.932,3229.9229,-9588.009
25.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11439.827,11439.827,14030.194,2590.3672
42.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1979.382,1979.382
25.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3048.4167,0.0,-3048.4167
23.0,12.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2915.8293,2915.8293
46.0,8.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,28755.271,28755.271
24.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,228.12112,0.0,-228.12112
21.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5423.346,20462.45,5423.346,-15039.104
19.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11266.464,11266.464
17.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6343.467,6343.467,8232.14,1888.6729
18.0,8.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,9994.098,9994.098,1191.2106,-8802.887
20.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,8939.484,0.0,8939.484,8939.484
25.0,11.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,12275.682,12275.682
17.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1444.521,1444.521,0.0,-1444.521
