age,education,black,hispanic,married,nodegree,re74,re75,t,y,y0,y1,ite
37.0,11.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3766.493,3766.493
22.0,9.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9352.594,9352.594
30.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4331.2007,4331.2007
22.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,8342.372,0.0,-8342.372
23.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4020.5142,10887.241,4020.5142,-6866.727
32.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7262.8804,7262.8804
22.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8438.554,8438.554
33.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
21.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7446.041,7446.041
18.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,5496.83,14743.599,5496.83,-9246.769
27.0,10.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7627.831,7627.831,0.0,-7627.831
27.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7655.5415,7655.5415,4216.081,-3439.4604
23.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,9528.844,0.0,9528.844,9528.844
40.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3657.468,3657.468
26.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10136.287,10136.287
38.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10463.813,10463.813
18.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14179.658,14179.658
29.0,11.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2734.4304,2734.4304
27.0,10.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3226.4385,3226.4385,2855.226,-371.2124
24.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,10328.629,6832.178,10328.629,3496.4507
17.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,377.11374,377.11374,4273.227,3896.1133
48.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10767.604,10767.604
25.0,11.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5207.8228,0.0,5207.8228,5207.8228
25.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8526.356,8526.356,0.0,-8526.356
42.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,5414.0913,0.0,5414.0913,5414.0913
23.0,12.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
46.0,8.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,18826.389,18826.389,0.0,-18826.389
24.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,11273.898,0.0,11273.898,11273.898
21.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6651.242,6651.242,10098.812,3447.5693
19.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4676.492,4676.492
17.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18.0,8.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,8962.72,0.0,8962.72,8962.72
20.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,13138.633,0.0,13138.633,13138.633
25.0,11.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,13888.266,13888.266
17.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2924.825,2924.825
17.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4376.0205,4376.0205,9479.445,5103.425
25.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,19614.395,19614.395
23.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1582.3043,1582.3043
28.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,78610.375,78610.375
31.0,11.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,7194.583,7194.583,0.0,-7194.583
18.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
25.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11388.674,11388.674
30.0,11.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11576.495,11576.495
37.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,14739.544,0.0,14739.544,14739.544
41.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,19623.055,0.0,19623.055,19623.055
42.0,14.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,32924.293,0.0,32924.293,32924.293
22.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2244.128,0.0,2244.128,2244.128
17.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6899.0566,6899.0566
29.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
35.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6028.7363,6028.7363,2937.2278,-3091.5085
27.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6854.4097,6854.4097
29.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6840.3564,6840.3564
28.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11101.932,11101.932
27.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,10052.285,13444.353,10052.285,-3392.0674
23.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5450.843,5450.843
45.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4986.1855,4986.1855
29.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47930.984,47930.984
27.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2749.4202,2749.4202,0.0,-2749.4202
18.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5764.719,5764.719,3846.5474,-1918.1719
25.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,86056.8,3912.589,86056.8,82144.21
28.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
25.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,739.1284,739.1284,2679.9265,1940.7981
22.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,20052.223,0.0,20052.223,20052.223
21.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
40.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10424.482,10424.482
22.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
25.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10096.5205,10096.5205
18.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3052.097,3052.097
27.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10278.258,10278.258
27.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,10073.2,0.0,10073.2,10073.2
38.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,754.00195,754.00195
23.0,8.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,752.49335,752.49335,7547.2666,6794.7734
26.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,6320.187,0.0,6320.187,6320.187
21.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,213.62561,0.0,213.62561,213.62561
25.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,17437.66,17437.66,7437.9897,-9999.67
31.0,11.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,5995.289,5995.289,0.0,-5995.289
17.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,17910.783,0.0,-17910.783
25.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
21.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1774.6716,10036.343,1774.6716,-8261.671
44.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9669.712,0.0,9669.712,9669.712
18.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
42.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8581.019,8581.019
25.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,9386.165,20578.918,9386.165,-11192.753
31.0,9.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2147.576,2147.576,8244.037,6096.461
24.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
26.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,9006.471,2604.2773,9006.471,6402.1934
25.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5558.57,5558.57,0.0,-5558.57
18.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,18347.924,18347.924,10767.316,-7580.6074
19.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,12931.885,12931.885,16535.104,3603.2188
43.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,11186.871,0.0,11186.871,11186.871
27.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8709.896,8709.896,5735.491,-2974.4053
17.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3740.5498,3740.5498
30.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5751.5693,5751.5693,0.0,-5751.5693
26.0,10.0,1.0,0.0,1.0,1.0,2027.999,0.0,0.0,0.0,0.0,3936.3047,3936.3047
20.0,9.0,1.0,0.0,0.0,1.0,6083.994,0.0,0.0,2623.2603,2623.2603,19719.816,17096.557
17.0,9.0,0.0,1.0,0.0,1.0,445.1704,74.34345,1.0,718.81177,0.0,718.81177,718.81177
20.0,12.0,1.0,0.0,0.0,0.0,989.2678,165.2077,0.0,0.0,0.0,9128.342,9128.342
18.0,11.0,1.0,0.0,0.0,1.0,858.2543,214.5636,0.0,0.0,0.0,0.0,0.0
27.0,12.0,1.0,0.0,1.0,0.0,3670.872,334.0493,0.0,0.0,0.0,9765.339,9765.339
21.0,12.0,0.0,0.0,0.0,0.0,3670.872,334.0494,0.0,13584.713,13584.713,7088.8867,-6495.826
27.0,12.0,1.0,0.0,0.0,0.0,2143.413,357.9499,0.0,8165.3267,8165.3267,3832.3943,-4332.9326
20.0,12.0,1.0,0.0,0.0,0.0,0.0,377.5686,0.0,0.0,0.0,0.0,0.0
19.0,10.0,1.0,0.0,0.0,1.0,0.0,385.2741,1.0,62041.906,10067.723,62041.906,51974.184
23.0,12.0,1.0,0.0,0.0,0.0,5506.308,501.0741,0.0,0.0,0.0,0.0,0.0
29.0,14.0,1.0,0.0,0.0,0.0,0.0,679.6734,1.0,8127.1626,0.0,8127.1626,8127.1626
18.0,10.0,1.0,0.0,0.0,1.0,0.0,798.9079,1.0,0.0,0.0,0.0,0.0
19.0,9.0,1.0,0.0,0.0,1.0,0.0,798.9079,1.0,3567.791,10844.434,3567.791,-7276.6426
27.0,13.0,0.0,0.0,1.0,0.0,9381.566,853.7225,0.0,0.0,0.0,10908.165,10908.165
18.0,11.0,0.0,0.0,0.0,1.0,3678.231,919.5579,0.0,5709.113,5709.113,16566.752,10857.639
27.0,9.0,1.0,0.0,1.0,1.0,0.0,934.4454,0.0,0.0,0.0,0.0,0.0
22.0,12.0,1.0,0.0,0.0,0.0,5605.852,936.1773,0.0,0.0,0.0,11417.127,11417.127
23.0,10.0,1.0,0.0,1.0,1.0,0.0,936.4386,1.0,4694.0796,1695.3833,4694.0796,2998.6963
23.0,12.0,0.0,1.0,0.0,0.0,9385.74,1117.439,0.0,0.0,0.0,6708.8057,6708.8057
20.0,11.0,1.0,0.0,0.0,1.0,3637.498,1220.836,1.0,28.493784,14429.401,28.493784,-14400.907
17.0,9.0,1.0,0.0,0.0,1.0,1716.509,1253.439,0.0,0.0,0.0,0.0,0.0
28.0,11.0,1.0,0.0,0.0,1.0,0.0,1284.079,1.0,0.0,0.0,0.0,0.0
26.0,11.0,1.0,0.0,1.0,1.0,0.0,1392.853,0.0,0.0,0.0,4954.6826,4954.6826
