age,education,black,hispanic,married,nodegree,re74,re75,t,y,y0,y1,ite
37.0,11.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,30268.79,30268.79
22.0,9.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,25628.166,25628.166,11146.992,-14481.174
30.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1876.8629,0.0,1876.8629,1876.8629
27.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,8981.056,5483.37,8981.056,3497.6855
33.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2982.282,2982.282
22.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3949.5164,3949.5164,0.0,-3949.5164
23.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1557.362,1557.362,0.0,-1557.362
32.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,29.723448,0.0,29.723448,29.723448
22.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,228.88219,228.88219,2984.4175,2755.5354
33.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3542.7744,3542.7744,0.0,-3542.7744
21.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14172.717,14172.717,8474.294,-5698.423
18.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2551.871,2551.871,1923.7461,-628.125
27.0,10.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,577.29224,0.0,577.29224,577.29224
17.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6530.4907,6530.4907,2509.077,-4021.4138
19.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,10276.733,3064.873,10276.733,7211.8604
27.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4571.2524,18460.389,4571.2524,-13889.137
23.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,9397.558,0.0,-9397.558
40.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20763.625,20763.625
26.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6898.6963,0.0,6898.6963,6898.6963
23.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1675.2168,841.6703,1675.2168,833.5465
41.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2990.977,2990.977
38.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5289.718,5289.718
24.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4939.659,4939.659
18.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3519.019,3519.019,0.0,-3519.019
29.0,11.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
25.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4352.474,4352.474
27.0,10.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3994.4465,3994.4465,0.0,-3994.4465
17.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5992.5464,5992.5464
24.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2002.3098,2002.3098
17.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,9345.869,14271.285,9345.869,-4925.416
48.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,12470.795,1166.8273,12470.795,11303.968
25.0,11.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1889.0452,18492.973,1889.0452,-16603.928
20.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6815.5015,6815.5015,2013.1234,-4802.378
25.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6704.164,6704.164,32286.047,25581.883
42.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3586.524,3586.524
25.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,996.3093,0.0,996.3093,996.3093
23.0,12.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,249.96213,249.96213,2234.6045,1984.6423
46.0,8.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,25564.67,25564.67,5134.4927,-20430.178
24.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
21.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2377.8606,2377.8606
19.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12218.588,12218.588,3842.9077,-8375.68
17.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,11425.49,1370.3372,11425.49,10055.153
18.0,8.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,4999.1924,4999.1924,4268.9214,-730.271
20.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,6695.587,0.0,6695.587,6695.587
25.0,11.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4148.618,4148.618
17.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11701.57,11701.57
17.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,7242.3438,0.0,-7242.3438
25.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1851.1454,0.0,-1851.1454
23.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3233.8708,3377.1973,3233.8708,-143.32642
28.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,9375.835,0.0,-9375.835
31.0,11.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,729.6147,729.6147,634.9424,-94.6723
25.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1467.3534,7681.946,1467.3534,-6214.5923
30.0,11.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1489.3838,0.0,1489.3838,1489.3838
17.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1322.9,8052.998,1322.9,-6730.098
37.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1268.2257,1268.2257
41.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7776.354,7776.354
42.0,14.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,593.5104,593.5104,13215.714,12622.203
22.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9576.539,9576.539
