age,education,black,hispanic,married,nodegree,re74,re75,t,y,y0,y1,ite
37.0,11.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6104.1895,6104.1895
22.0,9.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,8289.586,8289.586,1494.9396,-6794.6465
30.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3097.2964,1962.6677,3097.2964,1134.6287
27.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,11032.292,1148.6864,11032.292,9883.605
22.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,10428.977,5386.67,10428.977,5042.3066
23.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9800.028,9800.028,3532.481,-6267.5474
32.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2285.1726,0.0,-2285.1726
22.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2494.2253,2494.2253
33.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15120.249,15120.249,11905.62,-3214.629
19.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,12335.141,233.57028,12335.141,12101.57
21.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4244.903,4793.0913,4244.903,-548.1885
18.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.0,10.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,2457.3293,0.0,2457.3293,2457.3293
17.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1592.9718,1592.9718,9195.671,7602.699
19.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2660.2656,6635.2437,2660.2656,-3974.978
27.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3514.0662,3514.0662
23.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,809.07336,0.0,-809.07336
40.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33445.617,33445.617
26.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18625.72,18625.72,3221.0889,-15404.632
23.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11348.468,11348.468
38.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12280.494,12280.494
24.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9474.518,9474.518
18.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,10816.686,6511.857,10816.686,4304.8286
29.0,11.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,649.01605,649.01605,1214.618,565.602
25.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,8835.981,0.0,-8835.981
27.0,10.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,11758.089,11758.089,6842.418,-4915.671
17.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5344.802,5344.802,2305.3171,-3039.4846
24.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5988.5977,5988.5977
17.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,9791.287,9791.287,6679.5967,-3111.6904
48.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1471.2242,2368.4346,1471.2242,-897.2103
25.0,11.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,2586.0881,0.0,2586.0881,2586.0881
20.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2400.9893,3161.6116,2400.9893,-760.6223
25.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,23704.87,0.0,23704.87,23704.87
42.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33183.49,33183.49
