age,education,black,hispanic,married,nodegree,re74,re75,t,y,y0,y1,ite
37.0,11.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,6672.055,0.0,6672.055,6672.055
22.0,9.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
30.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
27.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,12246.049,9147.795,12246.049,3098.254
33.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,26145.33,26145.33,10380.61,-15764.72
23.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11806.428,11806.428,0.0,-11806.428
32.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,11112.869,0.0,11112.869,11112.869
22.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6012.4644,5260.991,6012.4644,751.47314
33.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2443.2705,2443.2705,0.0,-2443.2705
19.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,15851.062,9846.1875,15851.062,6004.874
21.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,14244.631,14244.631,185.20547,-14059.426
27.0,10.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,6141.0527,0.0,-6141.0527
17.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,12869.053,18211.746,12869.053,-5342.6934
19.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,7444.919,887.12024,7444.919,6557.799
27.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23420.615,23420.615,9766.243,-13654.372
23.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5281.8125,5281.8125
40.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14763.029,0.0,-14763.029
26.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1427.3983,0.0,1427.3983,1427.3983
23.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,11510.894,11510.894,59059.75,47548.855
41.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14279.531,14279.531,8174.845,-6104.686
38.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2474.4084,0.0,2474.4084,2474.4084
24.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2610.6235,2610.6235,52908.184,50297.56
18.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2601.2512,0.0,2601.2512,2601.2512
29.0,11.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,8965.426,0.0,8965.426,8965.426
25.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8505.837,8505.837
27.0,10.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8546.805,8546.805
17.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
24.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,10009.716,0.0,10009.716,10009.716
17.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2299.8867,0.0,2299.8867,2299.8867
48.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11753.361,11753.361
25.0,11.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,12425.696,5322.4688,12425.696,7103.2275
20.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
25.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,13212.569,10426.739,13212.569,2785.83
42.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7608.3696,46715.367,7608.3696,-39106.996
25.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4948.3203,4948.3203
23.0,12.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13444.794,13444.794
46.0,8.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,15895.269,12289.663,15895.269,3605.6055
24.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
