age,education,black,hispanic,married,nodegree,re74,re75,t,y,y0,y1,ite
37.0,11.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4299.109,4299.109,0.0,-4299.109
22.0,9.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
30.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10430.812,10430.812,12736.108,2305.2969
27.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6321.3135,6321.3135,8659.954,2338.6406
33.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,12399.435,0.0,12399.435,12399.435
22.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12277.03,12277.03
23.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,613.5392,14938.077,613.5392,-14324.538
32.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13295.787,13295.787
22.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6749.863,6749.863
33.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4904.7583,4904.7583,0.0,-4904.7583
19.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8832.011,8832.011
21.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4455.5107,0.0,-4455.5107
27.0,10.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,20657.28,20657.28
17.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,13279.168,3175.864,13279.168,10103.304
19.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7878.3833,7878.3833
27.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,12343.58,0.0,12343.58,12343.58
23.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,8632.954,8747.266,8632.954,-114.31152
40.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,13007.052,0.0,13007.052,13007.052
26.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8165.0015,4486.397,8165.0015,3678.6045
23.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7545.7544,7545.7544
41.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11400.048,0.0,11400.048,11400.048
38.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,19987.309,2860.902,19987.309,17126.406
24.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13321.955,13321.955
18.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5847.072,0.0,-5847.072
29.0,11.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4005.2036,4005.2036,12275.766,8270.5625
25.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,9524.68,10108.321,9524.68,-583.6416
27.0,10.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
17.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7560.247,7560.247
24.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
17.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,9235.894,8453.032,9235.894,782.8613
48.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5693.6235,5693.6235
25.0,11.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2610.4353,2610.4353
20.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14516.089,14516.089,3925.0718,-10591.018
25.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
42.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7849.214,7849.214,6654.136,-1195.0776
25.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,9366.575,0.0,-9366.575
23.0,12.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4788.6284,2388.4504,4788.6284,2400.178
46.0,8.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2867.423,2867.423,10611.025,7743.6025
24.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3753.2646,3753.2646
21.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,10546.017,0.0,-10546.017
17.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18.0,8.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5950.895,5950.895
20.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8770.114,8770.114
25.0,11.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,6724.145,6724.145,7569.178,845.0332
17.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
17.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3437.3005,3437.3005
25.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15659.537,15659.537
23.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14919.244,14919.244
28.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
31.0,11.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9027.502,9027.502
18.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,5947.146,0.0,5947.146,5947.146
25.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7437.1313,7437.1313,0.0,-7437.1313
