age,education,black,hispanic,married,nodegree,re74,re75,t,y,y0,y1,ite
37.0,11.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1574.0481,0.0,1574.0481,1574.0481
22.0,9.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,13862.199,13862.199,0.0,-13862.199
30.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
27.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5862.35,0.0,-5862.35
33.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10661.956,10661.956
22.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9363.889,9363.889,1774.9348,-7588.954
32.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1327.2653,0.0,1327.2653,1327.2653
22.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21102.23,21102.23,14659.318,-6442.912
33.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14186.3125,14186.3125
19.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3434.5486,2135.712,3434.5486,1298.8367
21.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4443.4834,4443.4834,0.0,-4443.4834
18.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
27.0,10.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
17.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11093.824,11093.824
19.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,543.3091,543.3091,0.0,-543.3091
27.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5118.5117,5118.5117
23.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1572.7529,1572.7529
40.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2428.0637,2428.0637
26.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2923.764,0.0,2923.764,2923.764
23.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1539.1683,1539.1683,4093.4124,2554.2441
41.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5492.2993,5492.2993
38.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,10662.494,3073.9717,10662.494,7588.5225
24.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,8270.831,0.0,-8270.831
18.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.0,11.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1992.8751,1992.8751
25.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2677.242,2677.242,0.0,-2677.242
27.0,10.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,10628.71,0.0,10628.71,10628.71
17.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2407.9988,2407.9988,0.0,-2407.9988
24.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,13472.805,0.0,13472.805,13472.805
17.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,5830.943,0.0,5830.943,5830.943
48.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,247.0308,247.0308
25.0,11.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
20.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4746.2144,4746.2144,12602.383,7856.1685
25.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8194.29,605.3156,8194.29,7588.9746
42.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28089.879,28089.879
25.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,290.94913,0.0,-290.94913
