age,education,black,hispanic,married,nodegree,re74,re75,t,y,y0,y1,ite
37.0,11.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8832.3,8832.3
22.0,9.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4340.756,4340.756,2097.8892,-2242.8667
30.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
27.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,4955.3237,17378.867,4955.3237,-12423.543
33.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,509.20706,0.0,509.20706,509.20706
22.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,6340.3374,0.0,-6340.3374
23.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2973.1965,2973.1965,11179.797,8206.601
32.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,8290.699,0.0,8290.699,8290.699
22.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6392.992,6392.992,5931.43,-461.562
33.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8389.027,8389.027
19.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1802.1356,1802.1356,6151.694,4349.558
21.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4859.7085,4859.7085,0.0,-4859.7085
18.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.0,10.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
17.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4175.8086,4175.8086,0.0,-4175.8086
19.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,470.315,4250.4297,470.315,-3780.1147
27.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2675.0327,0.0,2675.0327,2675.0327
23.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,12771.346,9063.877,12771.346,3707.4688
40.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1083.0299,1083.0299
26.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,21654.227,2756.7917,21654.227,18897.436
23.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,6354.582,0.0,6354.582,6354.582
41.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16964.695,16964.695
38.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6952.809,6952.809
24.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1312.1667,629.05005,1312.1667,683.1167
18.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2869.7852,2869.7852,7490.5205,4620.7354
29.0,11.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
25.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,726.5122,23672.316,726.5122,-22945.805
27.0,10.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11663.654,11663.654
17.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,612.34296,612.34296,2977.4294,2365.0864
24.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1982.814,0.0,-1982.814
17.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2168.9292,9470.094,2168.9292,-7301.1646
48.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6044.939,6044.939,1234.187,-4810.752
25.0,11.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
20.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,734.3834,734.3834,10581.127,9846.743
25.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33792.906,33792.906
42.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7063.2124,7063.2124
25.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,5429.2266,5073.7104,5429.2266,355.5161
23.0,12.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1853.0669,1853.0669
46.0,8.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,8025.999,0.0,8025.999,8025.999
24.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2004.7828,8497.317,2004.7828,-6492.5347
