age,education,black,hispanic,married,nodegree,re74,re75,t,y,y0,y1,ite
37.0,11.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.0,9.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,11431.475,11431.475,16542.143,5110.668
30.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3181.3926,0.0,3181.3926,3181.3926
27.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2142.818,0.0,2142.818,2142.818
33.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,131.98326,0.0,131.98326,131.98326
22.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,7178.948,5363.769,7178.948,1815.1792
23.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7930.9575,7930.9575,1334.6694,-6596.288
32.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3538.2937,0.0,3538.2937,3538.2937
22.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8005.2065,2192.3933,8005.2065,5812.8135
33.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9918.064,9918.064
19.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7363.5093,7363.5093,2247.1924,-5116.317
21.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13230.146,13230.146
18.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2110.9712,2110.9712,12474.181,10363.209
27.0,10.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
17.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
19.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2489.8843,2489.8843,12699.574,10209.689
27.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3201.4526,3201.4526
23.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,11443.622,11443.622,13781.047,2337.4248
40.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2380.1838,2380.1838
23.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5850.8193,5850.8193,0.0,-5850.8193
41.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12855.745,12855.745
38.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1904.3281,1904.3281
24.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,27460.19,3709.3887,27460.19,23750.8
18.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,7843.721,0.0,7843.721,7843.721
29.0,11.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,569.65485,0.0,569.65485,569.65485
25.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,19489.418,19489.418,2422.119,-17067.299
27.0,10.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,12676.73,12676.73,0.0,-12676.73
17.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,15388.755,15388.755,2228.5083,-13160.246
24.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1375.4996,0.0,1375.4996,1375.4996
17.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2123.5925,2123.5925
48.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,736.5233,736.5233,0.0,-736.5233
25.0,11.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,2983.5063,0.0,2983.5063,2983.5063
20.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,973.9116,973.9116
