age,education,black,hispanic,married,nodegree,re74,re75,t,y,y0,y1,ite
37.0,11.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,12218.264,0.0,12218.264,12218.264
22.0,9.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
30.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,12310.111,0.0,12310.111,12310.111
27.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2738.64,0.0,-2738.64
22.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8895.973,8895.973
23.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,10173.224,10173.224,28112.361,17939.137
22.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9557.431,9557.431
33.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19468.293,19468.293,15567.169,-3901.124
19.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14689.935,14689.935
21.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8553.637,8553.637
18.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7322.867,7322.867
27.0,10.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,9441.716,9441.716,14709.904,5268.1885
17.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
27.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8023.0586,8023.0586
23.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3908.2837,3908.2837
40.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4801.2593,4801.2593
26.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
23.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14964.515,14964.515
41.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2930.9692,2930.9692
38.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10805.823,10805.823,11169.675,363.85156
24.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3945.405,3945.405,0.0,-3945.405
18.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
29.0,11.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,6311.004,6311.004,3783.2986,-2527.7053
25.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,10571.998,0.0,10571.998,10571.998
27.0,10.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,18312.06,0.0,-18312.06
17.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3085.6135,3085.6135,0.0,-3085.6135
24.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,8569.322,0.0,-8569.322
17.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,15510.581,16926.93,15510.581,-1416.3486
48.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,18988.393,1988.9305,18988.393,16999.463
25.0,11.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3313.1904,3313.1904,1871.3845,-1441.8059
42.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9425.28,9425.28,3765.1846,-5660.0957
25.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,12.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,14722.573,14722.573,8262.019,-6460.5547
46.0,8.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,12028.827,22188.312,12028.827,-10159.485
24.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,5377.256,0.0,5377.256,5377.256
21.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,9520.922,0.0,9520.922,9520.922
19.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8237.5625,13377.3955,8237.5625,-5139.833
17.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,15451.779,15451.779,788.31885,-14663.461
18.0,8.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,16554.465,0.0,16554.465,16554.465
20.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9248.976,9248.976
25.0,11.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,20154.58,0.0,20154.58,20154.58
17.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,9881.582,9881.582,8267.58,-1614.002
17.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2319.8208,2319.8208,0.0,-2319.8208
25.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,13970.383,6934.731,13970.383,7035.652
23.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6358.8037,6358.8037
28.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2684.773,2684.773
31.0,11.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,16439.547,16439.547
18.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13231.475,13231.475
30.0,11.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
17.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8490.763,8490.763
37.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,13240.084,0.0,13240.084,13240.084
41.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11463.042,11463.042
42.0,14.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10881.48,10881.48,10607.463,-274.01758
22.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9312.419,9312.419
17.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2400.6057,2400.6057
29.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,8070.205,0.0,8070.205,8070.205
35.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,15754.934,0.0,15754.934,15754.934
27.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3011.243,5096.559,3011.243,-2085.3162
29.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1239.938,1239.938
27.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9716.483,9716.483
23.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
45.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,20219.846,0.0,20219.846,20219.846
29.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6772.621,6772.621
27.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5203.1294,5203.1294,0.0,-5203.1294
18.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,110763.68,4453.108,110763.68,106310.57
25.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7572.2686,7572.2686,0.0,-7572.2686
28.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3119.269,0.0,3119.269,3119.269
25.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,12583.86,0.0,12583.86,12583.86
22.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4868.7173,4868.7173,10448.967,5580.2495
21.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10738.266,10738.266
40.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,8401.12,0.0,8401.12,8401.12
22.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11750.457,11750.457
25.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,847.59393,847.59393,94283.516,93435.92
18.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,12376.222,7536.047,12376.222,4840.175
38.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14850.618,0.0,-14850.618
27.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6267.3916,6267.3916,0.0,-6267.3916
27.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10377.205,10377.205
38.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,8.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1078.0957,0.0,1078.0957,1078.0957
26.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
21.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15221.547,15221.547,0.0,-15221.547
25.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,321.41898,12137.376,321.41898,-11815.957
31.0,11.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8302.612,8302.612
17.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,8421.485,4909.4253,8421.485,3512.06
25.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2047.713,2047.713,0.0,-2047.713
21.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14106.676,14106.676,8781.977,-5324.699
44.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6775.9663,6775.9663
25.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4777.957,4777.957
18.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1797.7799,1797.7799
42.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
25.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
31.0,9.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
24.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15236.146,15236.146
26.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,11550.524,11550.524,8109.6816,-3440.8428
25.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,15050.697,0.0,15050.697,15050.697
19.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11083.663,11083.663
43.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3649.0898,6784.7573,3649.0898,-3135.6675
27.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2031.0687,2031.0687,10082.148,8051.0796
17.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9678.664,9678.664
26.0,10.0,1.0,0.0,1.0,1.0,2027.999,0.0,0.0,0.0,0.0,0.0,0.0
20.0,9.0,1.0,0.0,0.0,1.0,6083.994,0.0,0.0,9485.239,9485.239,18648.59,9163.351
17.0,9.0,0.0,1.0,0.0,1.0,445.1704,74.34345,0.0,0.0,0.0,0.0,0.0
20.0,12.0,1.0,0.0,0.0,0.0,989.2678,165.2077,0.0,1784.4442,1784.4442,6705.0674,4920.623
18.0,11.0,1.0,0.0,0.0,1.0,858.2543,214.5636,0.0,0.0,0.0,6425.626,6425.626
27.0,12.0,1.0,0.0,1.0,0.0,3670.872,334.0493,1.0,8152.6704,6629.1494,8152.6704,1523.521
21.0,12.0,0.0,0.0,0.0,0.0,3670.872,334.0494,0.0,10042.664,10042.664,5143.651,-4899.013
27.0,12.0,1.0,0.0,0.0,0.0,2143.413,357.9499,1.0,8797.499,4250.908,8797.499,4546.591
20.0,12.0,1.0,0.0,0.0,0.0,0.0,377.5686,1.0,0.0,0.0,0.0,0.0
19.0,10.0,1.0,0.0,0.0,1.0,0.0,385.2741,0.0,9593.461,9593.461,14803.802,5210.341
23.0,12.0,1.0,0.0,0.0,0.0,5506.308,501.0741,0.0,17064.387,17064.387,6768.268,-10296.119
29.0,14.0,1.0,0.0,0.0,0.0,0.0,679.6734,1.0,10441.675,6270.7275,10441.675,4170.9473
18.0,10.0,1.0,0.0,0.0,1.0,0.0,798.9079,0.0,0.0,0.0,0.0,0.0
19.0,9.0,1.0,0.0,0.0,1.0,0.0,798.9079,0.0,0.0,0.0,0.0,0.0
27.0,13.0,0.0,0.0,1.0,0.0,9381.566,853.7225,0.0,2508.509,2508.509,0.0,-2508.509
18.0,11.0,0.0,0.0,0.0,1.0,3678.231,919.5579,1.0,3480.1753,0.0,3480.1753,3480.1753
27.0,9.0,1.0,0.0,1.0,1.0,0.0,934.4454,0.0,0.0,0.0,0.0,0.0
22.0,12.0,1.0,0.0,0.0,0.0,5605.852,936.1773,0.0,0.0,0.0,8402.943,8402.943
23.0,10.0,1.0,0.0,1.0,1.0,0.0,936.4386,0.0,8972.043,8972.043,10468.392,1496.3486
23.0,12.0,0.0,1.0,0.0,0.0,9385.74,1117.439,0.0,0.0,0.0,2644.1533,2644.1533
20.0,11.0,1.0,0.0,0.0,1.0,3637.498,1220.836,0.0,6316.8276,6316.8276,11242.748,4925.9204
17.0,9.0,1.0,0.0,0.0,1.0,1716.509,1253.439,0.0,0.0,0.0,3429.9646,3429.9646
28.0,11.0,1.0,0.0,0.0,1.0,0.0,1284.079,1.0,0.0,0.0,0.0,0.0
26.0,11.0,1.0,0.0,1.0,1.0,0.0,1392.853,0.0,0.0,0.0,2346.3416,2346.3416
20.0,11.0,1.0,0.0,0.0,1.0,16318.62,1484.994,0.0,10148.437,10148.437,0.0,-10148.437
24.0,11.0,1.0,0.0,1.0,1.0,824.3886,1666.113,0.0,0.0,0.0,0.0,0.0
31.0,9.0,1.0,0.0,0.0,1.0,0.0,1698.607,0.0,0.0,0.0,15359.47,15359.47
23.0,8.0,0.0,0.0,1.0,1.0,0.0,1713.15,0.0,0.0,0.0,0.0,0.0
18.0,10.0,1.0,0.0,0.0,1.0,2143.411,1784.274,1.0,12931.83,24153.584,12931.83,-11221.754
29.0,12.0,1.0,0.0,0.0,0.0,10881.94,1817.284,0.0,0.0,0.0,7574.846,7574.846
26.0,11.0,0.0,0.0,0.0,1.0,0.0,2226.266,1.0,0.0,13577.34,0.0,-13577.34
24.0,9.0,1.0,0.0,0.0,1.0,9154.7,2288.675,0.0,0.0,0.0,10195.087,10195.087
