age,education,black,hispanic,married,nodegree,re74,re75,t,y,y0,y1,ite
37.0,11.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,20515.484,20515.484
22.0,9.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1755.1909,1755.1909
30.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,13646.287,0.0,13646.287,13646.287
27.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3206.2507,0.0,3206.2507,3206.2507
33.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,7165.282,0.0,7165.282,7165.282
22.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5166.8623,5166.8623,9701.132,4534.2695
23.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9487.502,9487.502,7963.856,-1523.646
32.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4404.884,4404.884
22.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,9813.913,0.0,9813.913,9813.913
33.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3076.6956,0.0,-3076.6956
19.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4258.749,4258.749,8205.126,3946.377
21.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1031.064,0.0,1031.064,1031.064
18.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8594.47,8594.47
27.0,10.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3957.0178,3957.0178,9019.377,5062.3594
17.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,12407.625,12407.625,0.0,-12407.625
19.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1951.4059,1951.4059
27.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,102179.555,0.0,102179.555,102179.555
23.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5783.5737,5783.5737
40.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5274.121,5274.121,0.0,-5274.121
26.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5102.468,5102.468
23.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,58550.18,58550.18
41.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5566.573,5566.573,2884.7244,-2681.8489
38.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
24.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8140.06,8140.06
18.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5402.3945,5402.3945,14011.108,8608.714
29.0,11.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,13216.723,13216.723,8571.612,-4645.1104
25.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,13172.591,0.0,-13172.591
27.0,10.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7736.2134,7736.2134
17.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,14754.827,14754.827,0.0,-14754.827
17.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9664.62,9664.62
25.0,11.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,6543.5728,6543.5728,0.0,-6543.5728
20.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5458.427,5458.427
25.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10777.382,10777.382,11804.203,1026.8213
42.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,10585.798,0.0,10585.798,10585.798
23.0,12.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46.0,8.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,8765.638,8765.638,6689.1694,-2076.4683
24.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
21.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10395.361,10395.361,12731.239,2335.878
19.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,9251.671,0.0,9251.671,9251.671
17.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8682.679,8682.679
18.0,8.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,11360.325,11360.325,10155.836,-1204.4893
20.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1409.8325,1409.8325,3771.9714,2362.139
25.0,11.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8424.168,8424.168
17.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,10291.325,10291.325,5385.4824,-4905.843
17.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,6127.632,0.0,6127.632,6127.632
